Split,Class,Original Class Folder,Patient ID,Path,Filename,Extension,SHA256,Valid,Width,Height,Mode,Format,Array Shape,Minimum Pixel,Maximum Pixel,Mean Pixel,Standard Deviation,File Size Bytes,MobileNet Resize Successful,Possible Blank Image,Possible All-Black Image,Possible All-White Image
train,Brain,Fetal brain,patient01211,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01211_Plane3_4_of_6.png,Patient01211_Plane3_4_of_6.png,.png,98cef55c3d971f460624516b348bb578950955aef01ad2e89ab9e23919068efd,True,959,661,L,PNG,"(661, 959)",0.0,255.0,48.4244603635595,49.351117246459744,217388,True,False,False,False
train,Brain,Fetal brain,patient01211,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01211_Plane3_5_of_6.png,Patient01211_Plane3_5_of_6.png,.png,b2162c96404913f0a6e1737679e5de785d9e9193b7fa60633ebfbc1c9f5ac40a,True,959,661,L,PNG,"(661, 959)",0.0,255.0,43.89619481967947,49.71084984362675,202542,True,False,False,False
train,Brain,Fetal brain,patient01211,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01211_Plane3_6_of_6.png,Patient01211_Plane3_6_of_6.png,.png,ef29e2598c4ec5e324f56d877e856d8f40d75da10d4ad64a124364ec32cac66d,True,959,661,L,PNG,"(661, 959)",0.0,255.0,59.459658399839725,54.2020881716926,231248,True,False,False,False
train,Brain,Fetal brain,patient01213,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01213_Plane3_1_of_8.png,Patient01213_Plane3_1_of_8.png,.png,e5f2a8a8b631ae5e3f2e8a993b0c3d0aa5f1471a338535edd0c5c17095efbb41,True,959,661,L,PNG,"(661, 959)",0.0,255.0,54.49055922157946,47.618912253929764,236443,True,False,False,False
train,Brain,Fetal brain,patient01213,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01213_Plane3_2_of_8.png,Patient01213_Plane3_2_of_8.png,.png,bd38988529f0558f0e02b23a040aafb220ec18e4b4671d8e097c5831251e95aa,True,959,661,L,PNG,"(661, 959)",0.0,255.0,56.88597394853123,48.161292323138696,234059,True,False,False,False
train,Brain,Fetal brain,patient01213,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01213_Plane3_3_of_8.png,Patient01213_Plane3_3_of_8.png,.png,f54394407daf9792a6814d335455e59097de4bb4a452954be779ff88616fddb9,True,959,661,L,PNG,"(661, 959)",0.0,255.0,51.60186717442369,48.358071360194614,229599,True,False,False,False
train,Brain,Fetal brain,patient01213,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01213_Plane3_4_of_8.png,Patient01213_Plane3_4_of_8.png,.png,c1a26e534249abf7b114bd44a6cef086bd0ca4ad8ee944f2a91b6817213961a1,True,959,661,L,PNG,"(661, 959)",0.0,255.0,44.22097526577578,49.95919689563254,215581,True,False,False,False
train,Brain,Fetal brain,patient01213,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01213_Plane3_5_of_8.png,Patient01213_Plane3_5_of_8.png,.png,034a9646b77ffc2cf49da021b025932ba71d190a8f8554227c04e35114b4be3b,True,959,661,L,PNG,"(661, 959)",0.0,255.0,36.81012905841467,42.429061395520684,189883,True,False,False,False
train,Brain,Fetal brain,patient01213,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01213_Plane3_6_of_8.png,Patient01213_Plane3_6_of_8.png,.png,f99a1c96f4a09738d5423314229445c64dd911dc25ae7dd2d1db942c0b11564d,True,959,661,L,PNG,"(661, 959)",0.0,255.0,36.64382496265178,42.909705388537596,192212,True,False,False,False
train,Brain,Fetal brain,patient01213,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01213_Plane3_7_of_8.png,Patient01213_Plane3_7_of_8.png,.png,6486d735cbb153453bab5d6d36537474df83f826e1dc69d75ad0ea7cbff7d457,True,959,661,L,PNG,"(661, 959)",0.0,255.0,37.01661778926927,43.26359450735486,201037,True,False,False,False
train,Brain,Fetal brain,patient01213,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01213_Plane3_8_of_8.png,Patient01213_Plane3_8_of_8.png,.png,fac960a023ddc6d239e9956628985685183f69e7019f287ae306693229cd16a3,True,959,661,L,PNG,"(661, 959)",0.0,255.0,35.623619851111926,41.068815930798586,196673,True,False,False,False
train,Brain,Fetal brain,patient01216,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01216_Plane3_1_of_3.png,Patient01216_Plane3_1_of_3.png,.png,c82cb6f2f417ec3d7f3b14984f3efed8e90d2c06903105673e954c43ca3330d1,True,640,392,L,PNG,"(392, 640)",0.0,250.0,43.93050462372449,42.33378009502279,89328,True,False,False,False
train,Brain,Fetal brain,patient01216,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01216_Plane3_2_of_3.png,Patient01216_Plane3_2_of_3.png,.png,dad95015651174aa8f6a2207c526c5c4e820b792cc546718cf0df526505d31c8,True,640,392,L,PNG,"(392, 640)",0.0,250.0,45.186635044642856,43.61474629636851,100812,True,False,False,False
train,Brain,Fetal brain,patient01216,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01216_Plane3_3_of_3.png,Patient01216_Plane3_3_of_3.png,.png,2bc794ab4292de9b3dfedec1eb8988cb0ac2a151e2b6632b5e8ecf82b6115678,True,640,392,L,PNG,"(392, 640)",0.0,250.0,47.2357740752551,41.209214179084164,96904,True,False,False,False
train,Brain,Fetal brain,patient01217,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01217_Plane3_1_of_2.png,Patient01217_Plane3_1_of_2.png,.png,7647773cc6d59571a2f8c6fd93754c265d8afde089b13ee1064b96e1f75d5bad,True,640,392,L,PNG,"(392, 640)",0.0,250.0,44.955990911989794,38.01208128848736,103444,True,False,False,False
train,Brain,Fetal brain,patient01217,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01217_Plane3_2_of_2.png,Patient01217_Plane3_2_of_2.png,.png,afca8a4374b575821f04e691b9dad3592a2e3f25ff44a27f15dc5608b7def58c,True,640,392,L,PNG,"(392, 640)",0.0,250.0,46.46252391581633,38.54516620240695,111187,True,False,False,False
train,Brain,Fetal brain,patient01218,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01218_Plane3_1_of_2.png,Patient01218_Plane3_1_of_2.png,.png,1c6b7569eb1b4a29b3fd0655ff21a328bfd5b1e8c0c5c927193ccbdd2906c5cb,True,640,392,L,PNG,"(392, 640)",0.0,250.0,44.043849649234694,41.631458761586785,99711,True,False,False,False
train,Brain,Fetal brain,patient01218,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01218_Plane3_2_of_2.png,Patient01218_Plane3_2_of_2.png,.png,362dc030c65457e12561bf8369906b15adb0aa10b46aa92b070f6afdd26f0603,True,640,392,L,PNG,"(392, 640)",0.0,250.0,44.61410634566327,39.955310927629036,110969,True,False,False,False
train,Brain,Fetal brain,patient01219,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01219_Plane3_1_of_2.png,Patient01219_Plane3_1_of_2.png,.png,922f028801febded080bde5bdecb2c0ab704429e9a08ee6716975c25d581228f,True,640,392,L,PNG,"(392, 640)",0.0,250.0,51.162790975765304,45.388210695906665,94505,True,False,False,False
train,Brain,Fetal brain,patient01219,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01219_Plane3_2_of_2.png,Patient01219_Plane3_2_of_2.png,.png,e5c1fb1f4c34d1f365b1adb2914128643f43cd4334efaf42b4db3783b70a3e98,True,640,392,L,PNG,"(392, 640)",0.0,250.0,62.00056999362245,51.9580554729825,98211,True,False,False,False
train,Brain,Fetal brain,patient01220,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01220_Plane3_1_of_2.png,Patient01220_Plane3_1_of_2.png,.png,b6bb65fee514021f16f4ccf3bd21b8aebda0c78f78c7ce85e8c483c8b52cfc3f,True,640,392,L,PNG,"(392, 640)",0.0,251.0,47.72412308673469,47.84740256051963,106633,True,False,False,False
train,Brain,Fetal brain,patient01220,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01220_Plane3_2_of_2.png,Patient01220_Plane3_2_of_2.png,.png,e851f88b6dd98a026d8c4745eff9566e4c695fc1f83c63ad79f87ed7625f27ca,True,640,392,L,PNG,"(392, 640)",0.0,250.0,34.72459343112245,39.833541612346416,97449,True,False,False,False
train,Brain,Fetal brain,patient01221,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01221_Plane3_1_of_1.png,Patient01221_Plane3_1_of_1.png,.png,eb031ac50c29b239d73464a72300e4b91558e04c38fb9702dfcf16369c1f4601,True,640,392,L,PNG,"(392, 640)",0.0,250.0,38.661997767857144,41.61641317282363,94626,True,False,False,False
train,Brain,Fetal brain,patient01222,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01222_Plane3_1_of_8.png,Patient01222_Plane3_1_of_8.png,.png,47bd4e79a9cfe12f3caa50f402fe854045b56144d9c00365b4cfa7e4974deba4,True,959,661,L,PNG,"(661, 959)",0.0,255.0,35.947367009570925,45.573699959097894,204529,True,False,False,False
train,Brain,Fetal brain,patient01222,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01222_Plane3_2_of_8.png,Patient01222_Plane3_2_of_8.png,.png,90ae4d0049d22190cf5fb53b128966ea2eaf06465bfda2e199cf2bdce3f31fd2,True,959,661,L,PNG,"(661, 959)",0.0,255.0,42.11215193587622,47.74843537171912,223508,True,False,False,False
train,Brain,Fetal brain,patient01222,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01222_Plane3_3_of_8.png,Patient01222_Plane3_3_of_8.png,.png,900a272e63be381178f6c4ba0270f549d06e92d924349d47ef345f2412f3ebc8,True,959,661,L,PNG,"(661, 959)",0.0,255.0,35.21617166141609,44.35641222023996,204776,True,False,False,False
train,Brain,Fetal brain,patient01222,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01222_Plane3_4_of_8.png,Patient01222_Plane3_4_of_8.png,.png,ac75d8d7d1d18e7175c1ad2bba19bf460f8003bcced1c4f91d64a08206c9f981,True,959,661,L,PNG,"(661, 959)",0.0,255.0,36.7149829862486,43.6745266677313,213192,True,False,False,False
train,Brain,Fetal brain,patient01222,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01222_Plane3_5_of_8.png,Patient01222_Plane3_5_of_8.png,.png,5ef003770608d4c79e99bba0a76778ad74c93b6257334be3f4f629f5f9e8e788,True,959,661,L,PNG,"(661, 959)",0.0,255.0,37.7242084306806,45.586761949819284,194724,True,False,False,False
train,Brain,Fetal brain,patient01222,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01222_Plane3_6_of_8.png,Patient01222_Plane3_6_of_8.png,.png,2ac1688923441ac1bbcca677d8e139fead67e51f0a0e3edbc97535152d7628bb,True,959,661,L,PNG,"(661, 959)",0.0,255.0,36.283950597808165,44.54681481633288,200781,True,False,False,False
train,Brain,Fetal brain,patient01222,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01222_Plane3_7_of_8.png,Patient01222_Plane3_7_of_8.png,.png,f4892c8353e0e0bbb5abd9330be2e94148e3ab5d1918dbc1152dca175eb40d8d,True,959,661,L,PNG,"(661, 959)",0.0,255.0,45.804621871938586,48.747624189234244,202546,True,False,False,False
train,Brain,Fetal brain,patient01222,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01222_Plane3_8_of_8.png,Patient01222_Plane3_8_of_8.png,.png,729591583472f4158a1893c7cda29ff99dacf2ae986de66ae4942120ff24c5c6,True,959,661,L,PNG,"(661, 959)",0.0,255.0,51.563148072484736,51.08598134256557,217767,True,False,False,False
train,Brain,Fetal brain,patient01223,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01223_Plane3_1_of_4.png,Patient01223_Plane3_1_of_4.png,.png,829421adce7a5719f98bed3cc69065c56cddddfd09afc93db8bb250d940f483d,True,959,661,L,PNG,"(661, 959)",0.0,255.0,56.37401384132173,48.36381462229092,230544,True,False,False,False
train,Brain,Fetal brain,patient01223,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01223_Plane3_2_of_4.png,Patient01223_Plane3_2_of_4.png,.png,84c1ec45396ff9c5c588fc1faae104df190ab49893a8be0b063c64952678ed92,True,959,661,L,PNG,"(661, 959)",0.0,255.0,46.81468183417232,45.2685853016596,214226,True,False,False,False
train,Brain,Fetal brain,patient01223,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01223_Plane3_3_of_4.png,Patient01223_Plane3_3_of_4.png,.png,721dca9f9b47fba36779c9812bf9664e77535248f68aad042bc30eda5b69012b,True,959,661,L,PNG,"(661, 959)",0.0,255.0,49.73229646994237,46.31704557514968,221205,True,False,False,False
train,Brain,Fetal brain,patient01223,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01223_Plane3_4_of_4.png,Patient01223_Plane3_4_of_4.png,.png,5823570c64e8bc750465daa46c968febbc4a0fbfae89b9624e448abd7c6394f3,True,959,661,L,PNG,"(661, 959)",0.0,255.0,47.662091279525605,44.92819477506953,222360,True,False,False,False
train,Brain,Fetal brain,patient01224,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01224_Plane3_1_of_4.png,Patient01224_Plane3_1_of_4.png,.png,97df7a07e7139457170daeeaab6d7d3349a85867bdfecb6fbb4fef1c6b795d8f,True,959,661,L,PNG,"(661, 959)",0.0,255.0,43.79775011476592,49.875315462069324,216587,True,False,False,False
train,Brain,Fetal brain,patient01224,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01224_Plane3_2_of_4.png,Patient01224_Plane3_2_of_4.png,.png,c3df02d901d694e6da084a8bd30ea4e98344f5b8667c6c8fb9be77e58724bcb3,True,959,661,L,PNG,"(661, 959)",0.0,255.0,41.14619048144894,47.76890438242558,205690,True,False,False,False
train,Brain,Fetal brain,patient01224,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01224_Plane3_3_of_4.png,Patient01224_Plane3_3_of_4.png,.png,28b7b87787917f402b88264bcaa90d4c3637166c821f6ae94539b3c3da851b32,True,959,661,L,PNG,"(661, 959)",0.0,255.0,45.65118891179825,53.856975316072436,214418,True,False,False,False
train,Brain,Fetal brain,patient01224,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01224_Plane3_4_of_4.png,Patient01224_Plane3_4_of_4.png,.png,393f29958e0c520a831f2603ca85d7006f03134f3834379b61167a69ca37dfba,True,959,661,L,PNG,"(661, 959)",0.0,255.0,53.75744085414238,55.134901153499364,257259,True,False,False,False
train,Brain,Fetal brain,patient01225,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01225_Plane3_1_of_4.png,Patient01225_Plane3_1_of_4.png,.png,9f3584bad1137474c159d81154cea23de642dc3cc680b090f0725722542cba32,True,959,661,L,PNG,"(661, 959)",0.0,255.0,48.65922804737032,52.28041780739414,231062,True,False,False,False
train,Brain,Fetal brain,patient01225,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01225_Plane3_2_of_4.png,Patient01225_Plane3_2_of_4.png,.png,0f1dfde2381d7132edd23bcffbe17d0050eaed80d5dab7754aa7ee545bb5fd88,True,959,661,L,PNG,"(661, 959)",0.0,255.0,61.000998581793,57.40474719283025,246286,True,False,False,False
train,Brain,Fetal brain,patient01225,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01225_Plane3_3_of_4.png,Patient01225_Plane3_3_of_4.png,.png,f306d3b90388d6df8dd3108ede195dbec035f69dc7b276446246b08f565bdc96,True,959,661,L,PNG,"(661, 959)",0.0,255.0,62.29178623092953,54.507660749122735,247503,True,False,False,False
train,Brain,Fetal brain,patient01225,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01225_Plane3_4_of_4.png,Patient01225_Plane3_4_of_4.png,.png,2af254d620c17034afe4a6e3646a06a6aac8392d1b75d1bcd9a784a16e99778f,True,959,661,L,PNG,"(661, 959)",0.0,255.0,43.28947198212965,49.36040246909646,214946,True,False,False,False
train,Brain,Fetal brain,patient01226,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01226_Plane3_1_of_1.png,Patient01226_Plane3_1_of_1.png,.png,2062375beb2d1488e7a1019e95b5e24a3b10bc0e7963cd224b83359566fd7fd8,True,959,661,L,PNG,"(661, 959)",0.0,255.0,42.089345463551766,47.80695790102808,232403,True,False,False,False
train,Brain,Fetal brain,patient01227,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01227_Plane3_1_of_4.png,Patient01227_Plane3_1_of_4.png,.png,48863cf314a36248b37c44ca29c345b89e1fe1390e7a63a902ae7962e9eb4057,True,959,661,L,PNG,"(661, 959)",0.0,255.0,32.17036625708512,39.65431103416545,178699,True,False,False,False
train,Brain,Fetal brain,patient01227,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01227_Plane3_2_of_4.png,Patient01227_Plane3_2_of_4.png,.png,073ef69b61a3d6f71e2260583f9c9a9f608aee4864e4595d77919d5d1e013a5d,True,959,661,L,PNG,"(661, 959)",0.0,255.0,31.72009421059191,41.30912782863467,173832,True,False,False,False
train,Brain,Fetal brain,patient01227,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01227_Plane3_3_of_4.png,Patient01227_Plane3_3_of_4.png,.png,7e4532088108ed155aa4445031ba8bb4f1908e3f01da5ad6f8e0bb3dfb85c25d,True,959,661,L,PNG,"(661, 959)",0.0,255.0,27.826418719701405,38.109319916207674,172317,True,False,False,False
train,Brain,Fetal brain,patient01227,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01227_Plane3_4_of_4.png,Patient01227_Plane3_4_of_4.png,.png,453fbd7d22c6a8ccf96a713ee791c5950f6e5330ebb1cf3fb7c4e76d5f609ff5,True,959,661,L,PNG,"(661, 959)",0.0,255.0,63.4425452635199,54.9527343553484,238129,True,False,False,False
train,Brain,Fetal brain,patient01228,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01228_Plane3_1_of_2.png,Patient01228_Plane3_1_of_2.png,.png,c0a15df62f908f59c42e223d067bbe48e0453321606c8b53df1086a170d246d5,True,959,661,L,PNG,"(661, 959)",0.0,255.0,44.836775259150116,46.57252440146791,239952,True,False,False,False
train,Brain,Fetal brain,patient01228,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01228_Plane3_2_of_2.png,Patient01228_Plane3_2_of_2.png,.png,2250947076257b9351555fefee04a7c27df6441244128fcf99b84a14b7ce1fff,True,959,661,L,PNG,"(661, 959)",0.0,255.0,34.93688742212876,44.69306533647597,214396,True,False,False,False
train,Brain,Fetal brain,patient01229,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01229_Plane3_1_of_4.png,Patient01229_Plane3_1_of_4.png,.png,3843f09c569875153fb8eed07aa9e7cfa856c612304064897a808da75dd28484,True,959,661,L,PNG,"(661, 959)",0.0,255.0,66.4152554271264,63.00835182743606,253365,True,False,False,False
train,Brain,Fetal brain,patient01229,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01229_Plane3_2_of_4.png,Patient01229_Plane3_2_of_4.png,.png,cb560f65936ac4e478db3737c053d868020d5b8d024ecf8cedb4f94b77ddbb34,True,959,661,L,PNG,"(661, 959)",0.0,255.0,62.50946917411133,58.790375763468184,255110,True,False,False,False
train,Brain,Fetal brain,patient01229,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01229_Plane3_3_of_4.png,Patient01229_Plane3_3_of_4.png,.png,2bd4738c80825b9d4204be9f3627d74e931ccd6550c6f421e531666d25097f0e,True,959,661,L,PNG,"(661, 959)",0.0,255.0,53.75679879602271,48.45753178651817,243512,True,False,False,False
train,Brain,Fetal brain,patient01229,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01229_Plane3_4_of_4.png,Patient01229_Plane3_4_of_4.png,.png,2c7cc71443cbd15dadab3f61076ea143aba102c8295f5e5bc56ea9bc433bfe01,True,959,661,L,PNG,"(661, 959)",0.0,255.0,53.425339052435795,51.65325656277502,239475,True,False,False,False
train,Brain,Fetal brain,patient01230,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01230_Plane3_1_of_5.png,Patient01230_Plane3_1_of_5.png,.png,5d2bff31954bc5ed7115197d192c6cacc44ea504145edbde42a2a312e30bc5f0,True,959,661,L,PNG,"(661, 959)",0.0,255.0,55.45005119112035,42.69916802578616,264145,True,False,False,False
train,Brain,Fetal brain,patient01230,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01230_Plane3_2_of_5.png,Patient01230_Plane3_2_of_5.png,.png,4fc70357213f9ebd5f7d308f9003ee0c7e391b40448e2e5ffc03fafd25b41845,True,959,661,L,PNG,"(661, 959)",0.0,255.0,56.51852266686018,45.9065374356248,278369,True,False,False,False
train,Brain,Fetal brain,patient01230,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01230_Plane3_3_of_5.png,Patient01230_Plane3_3_of_5.png,.png,2ffe9206cf1716115f6b682ab33e82d029c8953f517f13c4f540791cc191ee3c,True,959,661,L,PNG,"(661, 959)",0.0,255.0,44.17100516012803,45.590526285404614,263484,True,False,False,False
train,Brain,Fetal brain,patient01230,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01230_Plane3_4_of_5.png,Patient01230_Plane3_4_of_5.png,.png,13fa3e51ca383533d026ec0d250b799f4105dde8bf31d229eb497561526b3b0c,True,959,661,L,PNG,"(661, 959)",0.0,255.0,30.186837335285276,35.29052667948439,179228,True,False,False,False
train,Brain,Fetal brain,patient01230,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01230_Plane3_5_of_5.png,Patient01230_Plane3_5_of_5.png,.png,40936f29301111d4bedba6386d6ad583a1cbf2f7ec75ba204c5006457b34e470,True,959,661,L,PNG,"(661, 959)",0.0,255.0,29.24915483381422,35.41666363760681,172597,True,False,False,False
train,Brain,Fetal brain,patient01231,C:\Users\viraj\Downloads\patientsplit801010\train\Fetal brain\Patient01231_Plane3_1_of_3.png,Patient01231_Plane3_1_of_3.png,.png,8c956d816e970278c1208686dac6764522256825a4a12bf67c8980d4dd957df1,True,959,661,L,PNG,"(661, 959)",0.0,255.0,14.32403742552047,34.12847949718984,119405,True,False,False,False
